COD_ESCOLA;SITUACAO_FUNCIONAMENTO;TIPO_LOCALIZACAO;TIPO_REDE;ENDERECO_BAIRRO;MUNICIPIO;ESTADO;CEP;LATITUDE;LONGITUDE;QT_SALAS_EXISTENTES;QT_SALAS_UTILIZADAS;QT_MAT_INF;QT_MAT_FUND_AI;QT_MAT_FUND_AF;QT_MAT_MED;QT_MAT_EJA;QT_MAT_PROF;QT_MAT_ESP;QT_DOC_INF;QT_DOC_FUND_AI;QT_DOC_FUND_AF;QT_DOC_MED;QT_DOC_EJA;QT_DOC_PROF;QT_TUR_INF;QT_TUR_FUND_AI;QT_TUR_FUND_AF;QT_TUR_MED;QT_TUR_EJA;QT_TUR_PROF
41128613;Em Atividade;Urbana;Privada;JARDIM BOTANICO;Curitiba;PR;80210040;-25.43852;-49.24998;null;14;70;72;0;0;0;0;6;5;9;0;0;0;0;8;7;0;0;0;0
41386752;Em Atividade;Urbana;Municipal;BUTIATUVINHA;Curitiba;PR;82400370;-25.392962;-49.352524;null;6;164;0;0;0;0;0;1;18;0;0;0;0;0;6;0;0;0;0;0
41161726;Em Atividade;Urbana;Privada;ALTO BOQUEIRAO;Curitiba;PR;81770255;-25.530462;-49.23683;null;5;82;0;0;0;0;0;2;6;0;0;0;0;0;5;0;0;0;0;0
41355628;Em Atividade;Urbana;Municipal;SITIO CERCADO;Curitiba;PR;81910450;-25.529434;-49.258858;null;6;115;0;0;0;0;0;4;14;0;0;0;0;0;6;0;0;0;0;0
41355539;Em Atividade;Urbana;Municipal;SITIO CERCADO;Curitiba;PR;81935040;-25.554237;-49.253643;null;6;135;0;0;0;0;0;3;17;0;0;0;0;0;6;0;0;0;0;0
41353668;Em Atividade;Urbana;Privada;PILARZINHO;Curitiba;PR;82100650;-25.39097;-49.30412;null;4;67;0;0;0;0;0;0;2;0;0;0;0;0;4;0;0;0;0;0
41385853;Paralisada;Urbana;Privada;CENTRO;Curitiba;PR;80010080;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41130022;Em Atividade;Urbana;Municipal;XAXIM;Curitiba;PR;81810280;-25.50527;-49.279694;null;10;64;239;0;0;0;0;24;6;23;0;0;0;0;3;12;0;0;0;0
41127200;Em Atividade;Urbana;Estadual;MERCES;Curitiba;PR;80810310;-25.41503;-49.316257;null;13;0;0;490;286;0;25;36;0;0;31;32;0;13;0;0;16;10;0;1
41149343;Em Atividade;Urbana;Municipal;ALTO BOQUEIRAO;Curitiba;PR;81850600;-25.543468;-49.24423;null;10;214;0;0;0;0;0;2;21;0;0;0;0;0;10;0;0;0;0;0
41130693;Em Atividade;Urbana;Municipal;UBERABA;Curitiba;PR;81570330;-25.486187;-49.22629;null;6;0;342;0;0;0;0;14;0;23;0;0;0;0;0;12;0;0;0;0
41616928;Em Atividade;Urbana;Privada;BIGORRILHO;Curitiba;PR;80730080;-25.435425;-49.2974;null;9;44;0;0;0;0;0;0;5;0;0;0;0;0;5;0;0;0;0;0
41160070;Em Atividade;Urbana;Privada;SAO BRAZ;Curitiba;PR;82300470;-25.423483;-49.349712;null;8;83;0;0;0;0;0;1;6;0;0;0;0;0;6;0;0;0;0;0
41132882;Em Atividade;Urbana;Estadual;CAJURU;Curitiba;PR;82800240;-25.440462;-49.228844;null;23;0;0;613;171;0;0;39;0;0;42;20;0;0;0;0;23;6;0;0
41130936;Em Atividade;Urbana;Estadual;TINGUI;Curitiba;PR;82620035;-25.38389;-49.229404;null;14;0;0;396;118;91;0;28;0;0;37;21;12;0;0;0;16;4;3;0
41131274;Em Atividade;Urbana;Municipal;SITIO CERCADO;Curitiba;PR;81920500;-25.543995;-49.256897;null;11;93;468;0;0;0;0;30;3;30;0;0;0;0;4;17;0;0;0;0
41605918;Em Atividade;Urbana;Municipal;CIC;Curitiba;PR;81460298;-25.541296;-49.339928;null;6;172;0;0;0;0;0;14;20;0;0;0;0;0;6;0;0;0;0;0
41161270;Em Atividade;Urbana;Privada;BOM RETIRO;Curitiba;PR;80520500;-25.40398;-49.2814;null;9;123;0;0;0;0;0;4;15;0;0;0;0;0;13;0;0;0;0;0
41149505;Em Atividade;Urbana;Privada;null;Curitiba;PR;81560690;-25.478502;-49.217308;null;13;27;50;0;0;0;0;0;2;8;0;0;0;0;2;5;0;0;0;0
41149009;Em Atividade;Urbana;Privada;BOA VISTA;Curitiba;PR;82540380;-25.38351;-49.258743;null;10;76;0;0;0;0;0;0;7;0;0;0;0;0;6;0;0;0;0;0
41356292;Em Atividade;Urbana;Municipal;CIC;Curitiba;PR;81250190;-25.475008;-49.34982;null;5;59;0;0;0;0;0;1;8;0;0;0;0;0;4;0;0;0;0;0
41353889;Em Atividade;Urbana;Municipal;BARREIRINHA;Curitiba;PR;82220040;-25.36733;-49.26483;null;9;126;0;0;0;0;0;3;17;0;0;0;0;0;6;0;0;0;0;0
41356039;Em Atividade;Urbana;Municipal;CENTRO CIVICO;Curitiba;PR;80530150;-25.41308;-49.27061;null;6;125;0;0;0;0;0;7;16;0;0;0;0;0;6;0;0;0;0;0
41355830;Em Atividade;Urbana;Municipal;PORTAO;Curitiba;PR;81320330;-25.473495;-49.315434;null;14;117;0;0;0;0;0;0;21;0;0;0;0;0;6;0;0;0;0;0
41149319;Em Atividade;Urbana;Municipal;SITIO CERCADO;Curitiba;PR;81920530;-25.539646;-49.250904;null;15;210;0;0;0;0;0;3;22;0;0;0;0;0;8;0;0;0;0;0
41411030;Em Atividade;Urbana;Privada;CENTRO;Curitiba;PR;80060020;-25.428267;-49.25992;null;9;153;0;0;0;0;0;0;8;0;0;0;0;0;9;0;0;0;0;0
41134214;Em Atividade;Urbana;Municipal;CAPAO RASO;Curitiba;PR;81130070;-25.502117;-49.30344;null;10;50;389;0;0;0;0;20;1;25;0;0;0;0;2;15;0;0;0;0
41152425;Em Atividade;Urbana;Privada;CIDADE INDUSTRIAL;Curitiba;PR;81312050;-25.51961;-49.3045;null;26;205;345;315;130;0;0;13;6;19;15;14;0;0;10;13;12;3;0;0
41132599;Em Atividade;Urbana;Privada;BIGORRILHO;Curitiba;PR;80730460;-25.434443;-49.2881;null;13;0;0;0;848;0;0;14;0;0;0;32;0;0;0;0;0;28;0;0
41132394;Em Atividade;Urbana;Privada;BOM RETIRO;Curitiba;PR;80520560;-25.404413;-49.274223;null;13;104;0;0;0;0;0;0;8;0;0;0;0;0;8;0;0;0;0;0
41132572;Em Atividade;Urbana;Estadual;BOQUEIRAO;Curitiba;PR;81670390;-25.498205;-49.242424;null;16;0;0;1004;0;0;10;43;0;0;42;0;0;5;0;0;32;0;0;1
41146387;Em Atividade;Urbana;Privada;CRISTO REI;Curitiba;PR;80050550;-25.432447;-49.237896;null;12;80;0;0;0;0;0;0;7;0;0;0;0;0;5;0;0;0;0;0
41353722;Em Atividade;Urbana;Municipal;BOQUEIRAO;Curitiba;PR;81650140;-25.496748;-49.22783;null;5;113;0;0;0;0;0;1;14;0;0;0;0;0;5;0;0;0;0;0
41359615;Em Atividade;Urbana;Privada;UBERABA;Curitiba;PR;81580010;-25.490408;-49.227295;null;8;137;0;0;0;0;0;4;9;0;0;0;0;0;8;0;0;0;0;0
41154304;Paralisada;Urbana;Privada;PINHEIRINHO;Curitiba;PR;81690300;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41387503;Em Atividade;Urbana;Privada;CAJURU;Curitiba;PR;82930190;-25.458853;-49.208508;null;5;51;0;0;0;0;0;0;6;0;0;0;0;0;6;0;0;0;0;0
41131223;Em Atividade;Urbana;Estadual;ALTO BOQUEIRAO;Curitiba;PR;81860090;-25.536886;-49.238243;null;14;0;0;368;289;0;32;30;0;0;24;25;0;13;0;0;15;10;0;1
41132319;Em Atividade;Urbana;Municipal;SITIO CERCADO;Curitiba;PR;81910200;-25.529018;-49.269836;null;13;73;410;0;0;19;0;42;9;28;0;0;2;0;3;15;0;0;2;0
41616936;Em Atividade;Urbana;Privada;HUGO LANGE;Curitiba;PR;80040450;-25.414026;-49.24535;null;7;106;0;0;0;0;0;0;9;0;0;0;0;0;18;0;0;0;0;0
41132556;Em Atividade;Urbana;Estadual;PORTAO;Curitiba;PR;80320140;-25.465986;-49.296345;null;17;0;0;639;820;0;0;43;0;0;44;53;0;0;0;0;21;27;0;0
41127609;Em Atividade;Urbana;Estadual;TATUQUARA;Curitiba;PR;81480070;-25.56559;-49.312744;null;17;0;0;778;397;0;0;50;0;0;43;30;0;0;0;0;22;11;0;0
41131657;Em Atividade;Urbana;Privada;BACACHERI;Curitiba;PR;82510280;-25.390835;-49.234577;null;44;159;564;436;216;0;0;9;9;33;26;19;0;0;9;22;13;6;0;0
41381190;Em Atividade;Urbana;Privada;NOVO MUNDO;Curitiba;PR;81050350;-25.49207;-49.30748;null;8;80;0;0;0;0;0;0;6;0;0;0;0;0;7;0;0;0;0;0
41376757;Paralisada;Urbana;Privada;HAUER;Curitiba;PR;81630040;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41352866;Em Atividade;Urbana;Privada;AHU;Curitiba;PR;80540350;-25.40101;-49.26722;null;38;94;291;320;234;0;0;6;7;23;27;20;0;0;7;15;10;6;0;0
41127021;Em Atividade;Urbana;Estadual;CIC;Curitiba;PR;81170460;-25.51281;-49.32435;null;12;0;0;356;96;129;0;19;0;0;33;21;16;0;0;0;15;8;7;0
41148347;Em Atividade;Urbana;Privada;SANTA FELICIDADE;Curitiba;PR;82410110;-25.384155;-49.335228;null;4;0;0;0;0;197;0;0;0;0;0;0;17;0;0;0;0;0;6;0
41381700;Em Atividade;Urbana;Privada;CAJURU;Curitiba;PR;82940090;-25.454988;-49.2178;null;2;24;0;0;0;0;0;1;4;0;0;0;0;0;5;0;0;0;0;0
41162102;Em Atividade;Urbana;Privada;CAJURU;Curitiba;PR;82970340;-25.47698;-49.202946;null;4;53;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0
41127544;Em Atividade;Urbana;Privada;CAJURU;Curitiba;PR;82930010;-25.454765;-49.209892;null;16;39;149;128;0;0;0;1;6;12;9;0;0;0;6;10;6;0;0;0
41147200;Em Atividade;Urbana;Privada;BOQUEIRAO;Curitiba;PR;81750080;-25.520624;-49.244667;null;5;30;0;0;0;0;0;0;5;0;0;0;0;0;7;0;0;0;0;0
41131843;Em Atividade;Urbana;Privada;JARDIM DAS AMERICAS;Curitiba;PR;81530340;-25.457378;-49.226097;null;9;57;0;0;0;0;0;2;8;0;0;0;0;0;5;0;0;0;0;0
41159136;Em Atividade;Urbana;Privada;HAUER;Curitiba;PR;81630090;-25.483315;-49.256508;null;23;0;35;181;216;0;0;5;0;14;12;20;0;0;0;5;5;6;0;0
41130685;Em Atividade;Urbana;Estadual;BOQUEIRAO;Curitiba;PR;81730320;-25.515863;-49.224754;null;32;0;0;608;388;0;39;37;0;0;38;29;0;13;0;0;20;11;0;1
41381165;Paralisada;Urbana;Privada;CAMPO COMPRIDO;Curitiba;PR;81270480;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41355652;Em Atividade;Urbana;Municipal;SITIO CERCADO;Curitiba;PR;81925450;-25.550291;-49.26093;null;6;130;0;0;0;0;0;0;14;0;0;0;0;0;6;0;0;0;0;0
41154223;Paralisada;Urbana;Privada;CENTRO;Curitiba;PR;80020000;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41352831;Em Atividade;Urbana;Municipal;CIC;Curitiba;PR;81170370;-25.51562;-49.32655;null;9;121;0;0;0;0;0;2;23;0;0;0;0;0;7;0;0;0;0;0
41378750;Em Atividade;Urbana;Municipal;CIC;Curitiba;PR;81460347;-25.545069;-49.339466;null;17;102;605;0;0;5;0;20;8;35;0;0;2;0;4;21;0;0;2;0
41129407;Em Atividade;Urbana;Privada;ALTO BOQUEIRAO;Curitiba;PR;81720310;-25.523468;-49.248955;null;35;103;362;339;145;0;0;17;8;16;17;15;0;0;6;15;12;3;0;0
41355881;Em Atividade;Urbana;Privada;BOQUEIRAO;Curitiba;PR;81650050;-25.4834;-49.24061;null;8;141;0;0;0;0;0;2;12;0;0;0;0;0;8;0;0;0;0;0
41388771;Em Atividade;Urbana;Privada;XAXIM;Curitiba;PR;81810210;-25.512352;-49.282837;null;10;24;116;101;0;0;0;6;2;9;9;0;0;0;2;5;5;0;0;0
41156218;Em Atividade;Urbana;Privada;PORTAO;Curitiba;PR;81070060;-25.476185;-49.294342;null;15;0;0;0;0;0;1318;21;0;0;0;0;0;34;0;0;0;0;0;82
41387449;Paralisada;Urbana;Privada;CENTRO;Curitiba;PR;80060020;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41127625;Em Atividade;Urbana;Municipal;FANNY;Curitiba;PR;81030330;-25.479965;-49.271072;null;11;25;276;0;0;0;0;2;3;27;0;0;0;0;1;9;0;0;0;0
41128575;Em Atividade;Urbana;Privada;CENTRO;Curitiba;PR;80060150;-25.432306;-49.258324;null;14;33;58;41;0;0;0;13;5;8;11;0;0;0;4;5;4;0;0;0
41387619;Em Atividade;Urbana;Privada;CAJURU;Curitiba;PR;82970310;-25.474714;-49.202915;null;16;60;113;0;0;0;0;5;6;13;0;0;0;0;6;8;0;0;0;0
41129040;Em Atividade;Urbana;Municipal;FANNY;Curitiba;PR;81030300;-25.483736;-49.273235;null;8;48;298;0;0;0;0;11;4;22;0;0;0;0;2;12;0;0;0;0
41161122;Em Atividade;Urbana;Municipal;SITIO CERCADO;Curitiba;PR;81920140;-25.544437;-49.252956;null;6;98;0;0;0;0;0;3;13;0;0;0;0;0;4;0;0;0;0;0
41605934;Em Atividade;Urbana;Municipal;GUAIRA;Curitiba;PR;80630220;-25.4713;-49.27104;null;6;158;0;0;0;0;0;0;19;0;0;0;0;0;6;0;0;0;0;0
41158407;Em Atividade;Urbana;Municipal;GANCHINHO;Curitiba;PR;81935382;-25.559423;-49.25184;null;6;132;0;0;0;0;0;2;22;0;0;0;0;0;6;0;0;0;0;0
41164326;Em Atividade;Urbana;Privada;FAZENDINHA;Curitiba;PR;81320110;null;null;null;11;180;0;0;0;0;0;0;11;0;0;0;0;0;7;0;0;0;0;0
41156439;Paralisada;Urbana;Privada;BARREIRINHA;Curitiba;PR;82220170;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41127277;Paralisada;Urbana;Privada;BOQUEIRAO;Curitiba;PR;81670000;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41355911;Em Atividade;Urbana;Municipal;GUAIRA;Curitiba;PR;80630080;-25.46852;-49.266197;null;5;128;0;0;0;0;0;0;12;0;0;0;0;0;5;0;0;0;0;0
41161416;Em Atividade;Urbana;Privada;BOA VISTA;Curitiba;PR;82540380;-25.38353;-49.258755;null;12;0;35;0;0;0;0;0;0;4;0;0;0;0;0;2;0;0;0;0
41158326;Em Atividade;Urbana;Municipal;BACACHERI;Curitiba;PR;82515382;-25.389067;-49.22554;null;6;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41147332;Paralisada;Urbana;Privada;SAO LOURENCO;Curitiba;PR;82210010;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41158466;Em Atividade;Urbana;Municipal;SAO JOAO;Curitiba;PR;82030030;-25.387508;-49.28644;null;6;133;0;0;0;0;0;4;21;0;0;0;0;0;6;0;0;0;0;0
41133161;Em Atividade;Urbana;Estadual;CAJURU;Curitiba;PR;82980130;-25.47622;-49.19498;null;18;0;0;743;549;224;71;90;0;0;41;41;20;16;0;0;23;14;7;2
41131878;Em Atividade;Urbana;Privada;BOQUEIRAO;Curitiba;PR;81730010;-25.507145;-49.233772;null;10;59;78;0;0;0;0;5;7;8;0;0;0;0;3;5;0;0;0;0
41355865;Em Atividade;Urbana;Municipal;CIC;Curitiba;PR;81240260;-25.47311;-49.34404;null;5;109;0;0;0;0;0;6;12;0;0;0;0;0;5;0;0;0;0;0
41127811;Em Atividade;Urbana;Estadual;VL IZABEL;Curitiba;PR;80320290;-25.465939;-49.297466;null;16;0;23;0;0;82;0;105;0;13;0;0;19;0;0;2;0;0;9;0
41381068;Em Atividade;Urbana;Privada;SANTA FELICIDADE;Curitiba;PR;82030230;-25.397987;-49.320686;null;30;25;350;156;0;0;0;5;6;19;12;0;0;0;2;17;6;0;0;0
41129253;Em Atividade;Urbana;Estadual;PINHEIRINHO;Curitiba;PR;81825300;-25.52769;-49.27472;null;23;0;0;674;267;0;0;39;0;0;38;23;0;0;0;0;21;9;0;0
41387384;Em Atividade;Urbana;Privada;PRADO VELHO;Curitiba;PR;80215901;-25.449007;-49.24984;null;58;0;0;0;645;0;1138;21;0;0;0;33;0;78;0;0;0;18;0;51
41356373;Em Atividade;Urbana;Municipal;CIC;Curitiba;PR;81230090;-25.46503;-49.34216;null;7;147;0;0;0;0;0;2;22;0;0;0;0;0;7;0;0;0;0;0
41146280;Paralisada;Urbana;Privada;ORLEANS;Curitiba;PR;82310341;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41131711;Em Atividade;Urbana;Privada;PINHEIRINHO;Curitiba;PR;81880000;-25.534552;-49.295135;null;25;67;172;156;83;0;0;2;5;11;15;15;0;0;4;7;7;3;0;0
41158318;Em Atividade;Urbana;Municipal;CENTRO;Curitiba;PR;80020110;-25.428398;-49.273018;null;15;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41129970;Em Atividade;Urbana;Estadual;CIC;Curitiba;PR;81310010;-25.496212;-49.31659;null;24;0;0;486;426;0;0;28;0;0;35;33;0;0;0;0;18;13;0;0
41356179;Em Atividade;Urbana;Municipal;BAIRRO ALTO;Curitiba;PR;82840210;-25.40479;-49.199112;null;7;175;0;0;0;0;0;8;25;0;0;0;0;0;7;0;0;0;0;0
41148819;Em Atividade;Urbana;Estadual;CAMPO DE SANTANA;Curitiba;PR;81490000;-25.587936;-49.317997;null;11;0;0;474;328;0;0;10;0;0;28;30;0;0;0;0;17;11;0;0
41356977;Em Atividade;Urbana;Privada;TATUQUARA;Curitiba;PR;81480050;-25.563766;-49.31129;null;4;90;0;0;0;0;0;6;6;0;0;0;0;0;4;0;0;0;0;0
41353765;Em Atividade;Urbana;Municipal;ALTO BOQUEIRAO;Curitiba;PR;81770120;-25.52777;-49.24775;null;4;69;0;0;0;0;0;0;10;0;0;0;0;0;4;0;0;0;0;0
41130324;Em Atividade;Urbana;Municipal;BARREIRINHA;Curitiba;PR;82700380;-25.374968;-49.253044;null;14;25;347;0;0;0;0;4;2;17;0;0;0;0;1;12;0;0;0;0
41130820;Em Atividade;Urbana;Municipal;AGUA VERDE;Curitiba;PR;80620100;-25.463295;-49.28329;null;7;40;306;0;0;0;0;34;4;19;0;0;0;0;2;12;0;0;0;0
41132122;Em Atividade;Urbana;Estadual;ALTO DA GLORIA;Curitiba;PR;80030000;-25.423044;-49.267426;null;108;0;0;468;2193;0;619;78;0;0;53;173;0;101;0;0;16;72;0;30
41129741;Em Atividade;Urbana;Estadual;MOSSUNGUE;Curitiba;PR;81200230;-25.438284;-49.3329;null;8;0;0;107;0;0;0;8;0;0;10;0;0;0;0;0;4;0;0;0
41355849;Em Atividade;Urbana;Municipal;CIC;Curitiba;PR;81450390;-25.49913;-49.344604;null;8;182;0;0;0;0;0;0;29;0;0;0;0;0;8;0;0;0;0;0
41151240;Em Atividade;Urbana;Municipal;CAMPO SANTANA;Curitiba;PR;81825282;-25.593098;-49.323284;null;8;212;0;0;0;0;0;7;25;0;0;0;0;0;8;0;0;0;0;0
41153154;Em Atividade;Urbana;Privada;CIDADE INDUSTRIAL DE CURITIBA;Curitiba;PR;81310000;-25.496756;-49.310883;null;19;0;0;0;0;0;1623;12;0;0;0;0;0;61;0;0;0;0;0;109
41130650;Em Atividade;Urbana;Privada;AGUA VERDE;Curitiba;PR;80620220;-25.456423;-49.284286;null;5;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41129156;Em Atividade;Urbana;Municipal;ALTO BOQUEIRAO;Curitiba;PR;81850025;-25.53145;-49.25508;null;21;66;396;0;0;0;0;22;6;33;0;0;0;0;3;16;0;0;0;0
41161904;Em Atividade;Urbana;Privada;CABRAL;Curitiba;PR;80035210;-25.404503;-49.24769;null;5;28;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0
41160312;Em Atividade;Urbana;Privada;BOA VISTA;Curitiba;PR;82560430;-25.389883;-49.241127;null;4;34;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0
41355709;Em Atividade;Urbana;Municipal;CAPAO RASO;Curitiba;PR;81110300;-25.503603;-49.284756;null;5;98;0;0;0;0;0;6;17;0;0;0;0;0;5;0;0;0;0;0
41129733;Em Atividade;Urbana;Municipal;CIC;Curitiba;PR;81270102;-25.457233;-49.34932;null;18;70;384;0;0;0;0;27;11;25;0;0;0;0;3;16;0;0;0;0
41387376;Em Atividade;Urbana;Privada;HAUER;Curitiba;PR;81630040;-25.478052;-49.25329;null;28;183;124;0;0;0;0;4;13;9;0;0;0;0;24;7;0;0;0;0
41128133;Paralisada;Urbana;Privada;BIGORRILHO;Curitiba;PR;80710460;-25.434406;-49.28828;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41133153;Em Atividade;Urbana;Privada;SAO LOURENCO;Curitiba;PR;82200210;-25.388544;-49.268833;null;88;279;897;913;717;0;0;42;26;48;40;39;0;0;19;33;25;17;0;0
41131681;Em Atividade;Urbana;Municipal;CIC;Curitiba;PR;81305660;-25.50823;-49.325222;null;20;50;369;0;0;0;0;32;9;24;0;0;0;0;2;16;0;0;0;0
41149459;Em Atividade;Urbana;Privada;BOQUEIRAO;Curitiba;PR;81670230;-25.493927;-49.259438;null;7;27;0;0;0;0;0;0;5;0;0;0;0;0;7;0;0;0;0;0
41129849;Em Atividade;Urbana;Privada;JD GABINETO;Curitiba;PR;81280220;-25.441109;-49.355427;null;8;0;6;0;0;51;0;57;0;5;0;0;6;0;0;4;0;0;5;0
41162285;Em Atividade;Urbana;Municipal;ALTO DA GLORIA;Curitiba;PR;80030000;null;null;null;8;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41149360;Em Atividade;Urbana;Municipal;AUGUSTA;Curitiba;PR;81265225;-25.474009;-49.361385;null;6;67;0;0;0;0;0;1;7;0;0;0;0;0;5;0;0;0;0;0
41133137;Em Atividade;Urbana;Estadual;SANTA FELICIDADE;Curitiba;PR;82320120;-25.406328;-49.339108;null;26;0;0;376;355;0;37;22;0;0;26;27;0;13;0;0;13;10;0;1
41130219;Em Atividade;Urbana;Municipal;PORTAO;Curitiba;PR;81070150;-25.479113;-49.299107;null;48;0;262;359;0;35;0;58;0;20;30;0;2;0;0;10;11;0;4;0
41154428;Extinta no Ano do Censo;Urbana;Privada;JARDIM BOTANICO;Curitiba;PR;80210170;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41412621;Em Atividade;Urbana;Municipal;TATUQUARA;Curitiba;PR;81470470;-25.577513;-49.332184;null;6;165;0;0;0;0;0;5;21;0;0;0;0;0;6;0;0;0;0;0
41616979;Em Atividade;Urbana;Privada;AGUA VERDE;Curitiba;PR;80610000;-25.4636;-49.27804;null;15;27;0;0;0;0;0;1;4;0;0;0;0;0;4;0;0;0;0;0
41130596;Em Atividade;Urbana;Privada;PORTAO;Curitiba;PR;80330040;-25.471209;-49.303883;null;7;42;0;0;0;0;0;0;4;0;0;0;0;0;5;0;0;0;0;0
41162226;Em Atividade;Urbana;Privada;PINHEIRINHO;Curitiba;PR;81880280;-25.540697;-49.292797;null;5;37;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0
41151232;Em Atividade;Urbana;Municipal;CAMPO DE SANTANA;Curitiba;PR;81490506;-25.591654;-49.34068;null;8;195;0;0;0;0;0;1;29;0;0;0;0;0;8;0;0;0;0;0
41157419;Em Atividade;Urbana;Municipal;TATUQUARA;Curitiba;PR;81480196;-25.559418;-49.33364;null;8;92;0;0;0;0;0;0;16;0;0;0;0;0;5;0;0;0;0;0
41160592;Em Atividade;Urbana;Privada;CAPAO RASO;Curitiba;PR;81130110;-25.506073;-49.297173;null;13;67;105;33;0;0;0;14;7;9;8;0;0;0;4;8;3;0;0;0
41355482;Em Atividade;Urbana;Municipal;CAJURU;Curitiba;PR;82920120;-25.446724;-49.205814;null;6;132;0;0;0;0;0;4;17;0;0;0;0;0;6;0;0;0;0;0
41127145;Em Atividade;Urbana;Municipal;VISTA ALEGRE;Curitiba;PR;82100140;-25.399443;-49.297718;null;6;52;312;0;0;0;0;14;2;17;0;0;0;0;2;10;0;0;0;0
41161882;Em Atividade;Urbana;Privada;BOA VISTA;Curitiba;PR;82540190;-25.389942;-49.251343;null;4;27;0;0;0;0;0;1;4;0;0;0;0;0;4;0;0;0;0;0
41127676;Em Atividade;Urbana;Municipal;ALTO BOQUEIRAO;Curitiba;PR;81860090;-25.537807;-49.23854;null;15;0;411;0;0;0;0;29;0;25;0;0;0;0;0;15;0;0;0;0
41156285;Em Atividade;Urbana;Privada;SITIO CERCADO;Curitiba;PR;81925300;-25.550945;-49.2733;null;4;27;0;0;0;0;0;0;4;0;0;0;0;0;5;0;0;0;0;0
41356624;Em Atividade;Urbana;Privada;TARUMA;Curitiba;PR;82800190;-25.431862;-49.228573;null;4;66;0;0;0;0;0;1;4;0;0;0;0;0;3;0;0;0;0;0
41156200;Em Atividade;Urbana;Privada;CENTRO;Curitiba;PR;80020110;-25.428587;-49.27379;null;7;0;0;0;0;1804;1774;30;0;0;0;0;13;158;0;0;0;0;29;112
41133340;Em Atividade;Urbana;Municipal;CIC;Curitiba;PR;81240300;-25.479559;-49.336723;null;18;0;374;462;0;0;0;61;0;24;27;0;0;0;0;13;14;0;0;0
41152492;Paralisada;Urbana;Privada;AGUA VERDE;Curitiba;PR;80620060;-25.465605;-49.287857;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41146220;Em Atividade;Urbana;Estadual;CAMPINA DO SIQUERAI;Curitiba;PR;81210370;-25.44397;-49.34343;null;15;0;0;0;0;216;0;12;0;0;0;0;27;0;0;0;0;0;13;0
41133854;Em Atividade;Urbana;Municipal;SANTA CANDIDA;Curitiba;PR;82630160;-25.37417;-49.21309;null;6;0;345;0;0;0;0;11;0;22;0;0;0;0;0;12;0;0;0;0
41131215;Em Atividade;Urbana;Federal;TARUMA;Curitiba;PR;82800030;-25.42729;-49.22669;null;33;0;0;481;453;0;0;36;0;0;52;57;0;0;0;0;17;16;0;0
41361598;Em Atividade;Urbana;Privada;CAPAO RASO;Curitiba;PR;81020650;-25.49881;-49.28199;null;5;65;0;0;0;0;0;0;5;0;0;0;0;0;4;0;0;0;0;0
41386779;Em Atividade;Urbana;Municipal;ALTO BOQUEIRAO;Curitiba;PR;81770790;-25.536573;-49.232662;null;5;124;0;0;0;0;0;1;12;0;0;0;0;0;5;0;0;0;0;0
41133285;Em Atividade;Urbana;Privada;ABRANCHES;Curitiba;PR;82130210;-25.38253;-49.27283;null;21;97;233;204;148;0;0;30;9;13;12;14;0;0;7;10;8;5;0;0
41127412;Em Atividade;Urbana;Municipal;SANTA CANDIDA;Curitiba;PR;82720270;-25.363998;-49.232468;null;22;52;477;0;0;15;0;24;3;47;0;0;1;0;2;16;0;0;2;0
41356969;Em Atividade;Urbana;Privada;PORTAO;Curitiba;PR;81070320;-25.480381;-49.302128;null;5;107;0;0;0;0;0;5;11;0;0;0;0;0;5;0;0;0;0;0
